customer_id,subscription_date,last_activity_date,plan_type,monthly_price,total_payment,total_watch_hours,region,total_sessions
CUST1483,2024-12-18,2025-07-05,Basic,6.99,37.91,332.2,France,180
CUST1484,2024-03-14,2025-07-09,Standard,10.99,167.15,786.9,Germany,736
CUST1485,2024-11-01,2025-06-24,Standard,10.99,77.2,433.9,UK,273
CUST1486,2023-12-23,2025-06-29,Standard,10.99,178.63,892.7,US,846
CUST1487,2025-03-17,2025-07-15,Premium,15.99,60.95,231.4,US,248
CUST1488,2023-08-08,2024-10-20,Standard,10.99,154.29,856.6,UK,490
CUST1489,2024-08-03,2025-03-04,Basic,6.99,49.65,453.6,US,245
CUST1490,2025-01-02,2025-07-11,Basic,6.99,45.51,302.7,UK,222
CUST1491,2025-04-26,2025-05-06,Premium,15.99,16.45,51.4,US,59
CUST1492,2025-02-18,2025-03-03,Basic,6.99,6.87,35.2,India,37
CUST1493,2024-06-18,2025-07-01,Basic,6.99,91.1,656.2,UK,240
CUST1494,2024-10-24,2025-07-06,Standard,10.99,92.93,372.4,Germany,256
CUST1495,2023-11-14,2025-07-10,Standard,10.99,206.61,1201.9,Germany,880
CUST1496,2024-08-19,2024-12-17,Premium,15.99,59.24,304.8,UK,236
CUST1497,2024-12-24,2025-01-07,Standard,10.99,11.38,50.3,India,39
CUST1498,2024-04-10,2025-06-17,Basic,6.99,99.03,713.4,US,560
CUST1499,2024-02-08,2025-06-22,Premium,15.99,270.66,1238.9,US,704
CUST1500,2025-02-20,2025-06-27,Basic,6.99,29.3,182.2,France,136
CUST1501,2025-02-19,2025-06-29,Standard,10.99,45.06,176.1,US,208
CUST1502,2025-05-22,2025-06-19,Standard,10.99,12.06,36.0,Germany,43
CUST1503,2024-01-18,2024-10-21,Basic,6.99,63.33,419.1,UK,306
CUST1504,2024-03-09,2025-02-04,Standard,10.99,111.54,683.2,France,429
CUST1505,2024-07-19,2025-01-02,Basic,6.99,37.24,231.9,US,140
CUST1506,2023-11-04,2025-01-13,Standard,10.99,146.22,576.7,Germany,574
CUST1507,2023-12-01,2025-02-14,Standard,10.99,162.39,897.3,UK,504
CUST1508,2024-05-03,2025-07-09,Standard,10.99,167.93,500.5,Germany,476
CUST1509,2023-10-18,2025-04-09,Premium,15.99,282.53,1194.9,France,1088
CUST1510,2025-01-23,2025-07-04,Basic,6.99,35.62,245.5,US,145
CUST1511,2025-03-30,2025-04-09,Standard,10.99,10.9,36.1,Germany,54
CUST1512,2024-12-10,2025-06-21,Standard,10.99,64.15,412.7,US,330
CUST1513,2025-05-08,2025-05-29,Basic,6.99,6.78,39.2,France,27
CUST1514,2024-06-10,2025-07-01,Standard,10.99,135.48,680.5,US,612
CUST1515,2023-08-31,2025-07-02,Standard,10.99,253.93,950.9,France,1078
CUST1516,2025-05-20,2025-07-14,Basic,6.99,7.24,37.0,France,35
CUST1517,2025-03-23,2025-06-22,Standard,10.99,30.98,120.4,US,123
CUST1518,2024-08-04,2025-02-25,Basic,6.99,41.89,230.8,UK,168
CUST1519,2023-09-02,2025-02-08,Standard,10.99,197.73,694.5,US,663
CUST1520,2024-11-07,2025-06-24,Basic,6.99,84.20506985321300,404.7,France,245
CUST1521,2024-06-26,2025-07-12,Premium,15.99,193.29,713.8,UK,588
CUST1522,2025-05-18,2025-06-27,Standard,10.99,11.59,49.8,US,38
CUST1523,2025-03-05,2025-07-02,Standard,10.99,34.03,142.7,France,165
CUST1524,2023-07-27,2025-06-29,Standard,10.99,248.19,1590.6,US,736
CUST1525,2023-08-11,2024-09-28,Premium,15.99,418.0958002730120,972.2,Germany,858
CUST1526,2025-06-13,2025-07-15,Standard,10.99,10.25,56.5,UK,48
CUST1527,2023-08-20,2025-06-18,Basic,6.99,169.02,1353.9,UK,660
CUST1528,2024-03-26,2025-07-04,Standard,10.99,152.28,668.8,France,525
CUST1529,2023-10-18,2025-07-13,Premium,15.99,303.22,1170.1,UK,945
CUST1530,2024-08-02,2025-07-07,Standard,10.99,130.32,646.3,US,484
CUST1531,2024-06-21,2025-02-03,Standard,10.99,73.01,376.0,France,308
CUST1532,2024-07-09,2025-06-18,Premium,15.99,183.97,718.0,US,572
CUST1533,2024-03-07,2025-07-08,Premium,15.99,271.75,767.4,India,976
CUST1534,2025-03-11,2025-07-09,Premium,15.99,68.55,263.5,India,176
CUST1535,2025-05-27,2025-07-14,Basic,6.99,7.68,65.6,US,33
CUST1536,2024-11-13,2025-07-01,Standard,10.99,73.76,336.3,UK,350
CUST1537,2024-02-09,2024-09-29,Standard,10.99,80.16,397.7,Germany,217
CUST1538,2025-01-26,2025-04-09,Standard,10.99,20.29,94.8,US,104
CUST1539,2024-03-02,2025-06-17,Standard,10.99,161.78,570.1,UK,615
CUST1540,2023-08-08,2025-06-26,Basic,6.99,164.48,1002.6,Germany,858
CUST1541,2025-04-12,2025-07-06,Standard,10.99,21.4,94.2,UK,86
CUST1542,2024-03-03,2025-07-14,Standard,10.99,179.04,567.9,France,768
CUST1543,2024-08-10,2025-03-07,Basic,6.99,41.97,356.7,UK,234
CUST1544,2023-10-18,2025-04-05,Standard,10.99,457.87405808241500,778.2,UK,748
CUST1545,2025-02-12,2025-07-13,Basic,6.99,38.26,262.1,UK,195
CUST1546,2024-02-18,2025-06-23,Standard,10.99,160.22,506.2,India,848
CUST1547,2023-11-08,2025-07-04,Basic,6.99,141.87,805.0,Germany,720
CUST1548,2023-08-25,2025-01-05,Standard,10.99,188.61,987.1,France,864
CUST1549,2024-02-24,2025-03-12,Standard,10.99,131.39,703.0,US,516
CUST1550,2024-07-03,2025-07-07,Standard,10.99,120.76,838.3,US,624
CUST1551,2024-04-10,2025-06-19,Standard,10.99,155.72,909.5,UK,658
CUST1552,2023-10-17,2025-02-04,Premium,15.99,231.79,913.9,US,990
CUST1553,2024-05-13,2025-06-27,Basic,6.99,84.6,628.7,US,312
CUST1554,2025-05-26,2025-07-10,Basic,6.99,7.48,60.8,Germany,31
CUST1555,2023-09-04,2025-07-15,Premium,15.99,353.3,1886.4,US,1078
CUST1556,2024-02-20,2025-02-21,Basic,6.99,203.03076746542100,549.7,India,324
CUST1557,2024-02-29,2025-06-19,Premium,15.99,254.53,1059.4,UK,1020
CUST1558,2025-01-17,2025-06-24,Premium,15.99,158.68460983064300,298.1,India,225
CUST1559,2024-03-12,2024-10-06,Standard,10.99,59.41,274.0,UK,324
CUST1560,2024-09-14,2025-07-09,Premium,15.99,223.74128010852900,620.5,US,486
CUST1561,2024-03-18,2025-07-10,Basic,6.99,98.51,989.9,US,465
CUST1562,2025-04-03,2025-06-26,Standard,10.99,23.79,122.4,US,108
CUST1563,2024-03-13,2025-06-24,Standard,10.99,154.12,588.0,US,810
CUST1564,2023-07-18,2025-03-20,Standard,10.99,210.4,992.2,US,700
CUST1565,2025-05-14,2025-07-03,Premium,15.99,16.04,51.9,US,51
CUST1566,2023-08-02,2025-06-21,Basic,6.99,146.5,923.8,Germany,748
CUST1567,2024-09-05,2025-06-28,Standard,10.99,93.17,559.5,Germany,369
CUST1568,2023-10-16,2025-02-08,Standard,10.99,179.33,577.7,France,608
CUST1569,2023-12-17,2025-01-19,Standard,10.99,131.12,540.7,UK,624
CUST1570,2024-05-16,2025-06-29,Basic,6.99,82.84,575.7,Germany,520
CUST1571,2024-01-17,2025-06-27,Standard,10.99,182.06,1000.6,US,527
CUST1572,2023-10-11,2025-02-22,Premium,15.99,267.13,1077.6,US,1072
CUST1573,2024-09-07,2025-06-30,Basic,6.99,63.6,411.3,US,288
CUST1574,2024-10-31,2024-11-29,Premium,15.99,15.74,52.7,US,52
CUST1575,2024-03-06,2025-01-04,Standard,10.99,111.35,421.0,UK,370
CUST1576,2023-11-29,2024-09-17,Standard,10.99,145.81470697961800,450.7,UK,378
CUST1577,2023-12-31,2025-07-10,Standard,10.99,215.08,776.4,UK,594
CUST1578,2023-12-06,2025-06-19,Basic,6.99,114.62,1141.7,Germany,450
CUST1579,2024-08-16,2025-02-07,Standard,10.99,56.86,244.6,Germany,175
CUST1580,2023-11-22,2025-07-14,Premium,15.99,344.83,750.0,India,1200
CUST1581,2025-03-24,2025-06-21,Standard,10.99,23.32,113.8,Germany,82
CUST1582,2024-05-31,2024-10-10,Premium,15.99,59.92,215.4,UK,204
CUST1583,2025-06-12,2025-06-27,Standard,10.99,10.54,54.6,France,46
CUST1584,2024-11-01,2025-06-25,Basic,6.99,51.05,303.7,France,182
CUST1585,2024-10-03,2025-06-27,Standard,10.99,80.61,458.7,US,440
CUST1586,2024-09-12,2025-07-12,Premium,15.99,169.87,767.8,US,540
CUST1587,2024-02-16,2024-11-19,Standard,10.99,103.24,480.7,India,477
CUST1588,2024-09-18,2024-10-07,Premium,15.99,16.72,56.5,US,56
CUST1589,2024-08-06,2025-06-17,Premium,15.99,147.12,459.5,India,490
CUST1590,2025-01-01,2025-07-01,Standard,10.99,68.81,293.6,UK,312
CUST1591,2024-09-28,2024-10-26,Basic,6.99,13.572859638562500,62.8,UK,39
CUST1592,2025-01-08,2025-07-08,Standard,10.99,70.3,409.5,US,210
CUST1593,2025-04-26,2025-07-13,Standard,10.99,19.96,82.9,US,76
CUST1594,2024-04-20,2025-01-02,Standard,10.99,79.53,311.7,France,352
CUST1595,2024-03-06,2025-06-22,Standard,10.99,160.66,635.8,India,675
CUST1596,2024-04-09,2025-02-22,Standard,10.99,102.18,420.2,US,500
CUST1597,2024-07-27,2025-07-14,Standard,10.99,304.1046693970200,499.0,UK,407
CUST1598,2024-09-24,2025-06-24,Standard,10.99,107.17,355.1,France,405
CUST1599,2023-10-21,2025-01-03,Standard,10.99,150.52,757.1,Germany,476
CUST1600,2024-06-18,2025-06-30,Standard,10.99,140.98,761.8,UK,564
CUST1601,2024-07-16,2024-10-07,Standard,10.99,19.78,142.8,US,98
CUST1602,2025-05-30,2025-07-13,Standard,10.99,10.26,46.3,Germany,43
CUST1603,2024-10-21,2025-07-10,Premium,15.99,115.91,508.5,France,328
CUST1604,2024-09-23,2025-06-17,Standard,10.99,174.93913330656800,534.1,US,416
CUST1605,2024-09-10,2025-06-28,Standard,10.99,106.98,381.4,US,468
CUST1606,2024-05-06,2025-06-30,Standard,10.99,141.46,662.7,India,448
CUST1607,2024-06-08,2025-06-22,Basic,6.99,85.67,567.2,Germany,396
CUST1608,2024-04-17,2025-07-01,Basic,6.99,96.91,634.2,US,364
CUST1609,2023-12-29,2025-07-02,Premium,15.99,313.06,1118.7,US,972
CUST1610,2023-11-25,2025-02-26,Standard,10.99,152.4,559.2,Germany,690
CUST1611,2024-01-31,2025-02-05,Standard,10.99,124.28,670.3,UK,360
CUST1612,2023-08-18,2025-01-26,Standard,10.99,169.25,723.9,UK,646
CUST1613,2025-06-04,2025-06-19,Basic,6.99,6.9,48.8,US,33
CUST1614,2025-01-30,2025-07-01,Standard,10.99,52.51,212.5,US,225
CUST1615,2025-06-11,2025-06-25,Standard,10.99,22.164594003939700,60.9,Germany,50
CUST1616,2024-03-20,2025-06-30,Standard,10.99,168.31,747.0,UK,630
CUST1617,2023-09-27,2025-07-04,Standard,10.99,236.06,1095.5,Germany,735
CUST1618,2024-12-28,2025-01-10,Basic,6.99,7.03,57.3,US,20
CUST1619,2023-09-07,2025-03-22,Basic,6.99,115.55,851.7,UK,720
CUST1620,2025-05-05,2025-07-07,Premium,15.99,31.63,97.9,UK,128
CUST1621,2023-09-01,2025-07-15,Standard,10.99,265.93,1072.5,India,726
CUST1622,2024-10-13,2025-03-13,Standard,10.99,58.63,194.1,France,160
CUST1623,2025-04-07,2025-06-22,Basic,6.99,15.08,76.2,UK,72
CUST1624,2024-07-11,2025-04-12,Basic,6.99,66.98,506.7,France,189
CUST1625,2024-12-19,2025-03-25,Standard,10.99,55.687886112388000,123.8,Germany,144
CUST1626,2024-11-29,2024-12-26,Standard,10.99,10.39,37.6,India,49
CUST1627,2024-11-13,2025-07-11,Standard,10.99,79.18,433.5,US,416
CUST1628,2023-12-02,2025-06-18,Basic,6.99,120.88,872.6,Germany,486
CUST1629,2024-06-04,2025-03-24,Standard,10.99,91.17,506.3,UK,486
CUST1630,2024-11-11,2025-02-22,Basic,6.99,20.86,177.2,US,102
CUST1631,2024-04-15,2025-01-27,Basic,6.99,65.14,415.6,India,225
CUST1632,2024-02-01,2025-07-03,Standard,10.99,200.82,1055.1,US,884
CUST1633,2024-12-08,2025-06-23,Basic,6.99,44.03,288.9,US,234
CUST1634,2024-08-31,2024-11-03,Basic,6.99,15.21,89.3,UK,42
CUST1635,2025-03-23,2025-03-23,Standard,10.99,10.01,48.1,Germany,54
CUST1636,2025-02-10,2025-03-05,Standard,10.99,9.92,44.2,Germany,54
CUST1637,2024-02-26,2025-03-21,Premium,15.99,198.07,1022.4,US,648
CUST1638,2025-02-09,2025-07-14,Standard,10.99,52.63,252.5,India,245
CUST1639,2024-06-14,2025-02-02,Basic,6.99,46.52,279.6,UK,217
CUST1640,2024-02-06,2024-08-04,Basic,6.99,40.52,232.1,US,132
CUST1641,2025-04-03,2025-06-18,Premium,15.99,30.51,74.0,India,98
CUST1642,2024-05-15,2025-01-30,Standard,10.99,88.12,372.4,US,344
CUST1643,2024-12-19,2025-06-28,Standard,10.99,65.15,253.6,US,306
CUST1644,2023-08-12,2025-06-21,Basic,6.99,154.16,1234.2,US,726
CUST1645,2024-07-13,2025-03-01,Standard,10.99,79.59,425.2,France,224
CUST1646,2023-11-30,2025-06-26,Basic,6.99,129.81,1084.9,UK,380
CUST1647,2024-05-27,2025-06-25,Standard,10.99,135.76,458.2,India,637
CUST1648,2025-05-17,2025-06-23,Premium,15.99,14.92,56.4,France,40
CUST1649,2024-03-30,2025-07-10,Premium,15.99,232.63,904.3,UK,615
CUST1650,2023-08-21,2025-06-17,Standard,10.99,253.47,1304.7,Germany,1056
CUST1651,2024-04-21,2025-06-20,Standard,10.99,161.76,926.7,US,742
CUST1652,2023-11-21,2024-11-06,Premium,15.99,181.76,904.5,US,539
CUST1653,2023-10-07,2025-06-28,Standard,10.99,218.51,1055.8,France,693
CUST1654,2025-01-08,2025-06-27,Basic,6.99,35.57,237.3,India,115
CUST1655,2025-01-19,2025-07-01,Standard,10.99,103.40487721144700,191.8,UK,210
CUST1656,2024-04-15,2025-01-22,Basic,6.99,62.71,514.4,US,252
CUST1657,2024-09-02,2025-06-20,Standard,10.99,99.9,420.4,US,324
CUST1658,2023-11-07,2024-11-07,Standard,10.99,131.66,633.0,US,540
CUST1659,2023-09-25,2025-04-09,Standard,10.99,200.41,1069.6,US,846
CUST1660,2024-10-12,2025-04-17,Standard,10.99,68.78,256.3,UK,192
CUST1661,2025-01-02,2025-06-18,Basic,6.99,32.22,182.8,Germany,195
CUST1662,2023-12-18,2025-02-14,Standard,10.99,161.54,543.7,US,686
CUST1663,2024-12-06,2025-07-09,Premium,15.99,103.78,299.6,UK,343
CUST1664,2023-11-19,2024-11-22,Standard,10.99,120.45,423.0,France,636
CUST1665,2024-08-24,2025-02-09,Standard,10.99,60.18,191.6,France,275
CUST1666,2024-03-06,2025-07-14,Premium,15.99,279.22,890.9,US,1104
CUST1667,2025-04-11,2025-06-20,Premium,15.99,29.17,109.9,US,130
CUST1668,2024-04-06,2025-07-14,Basic,6.99,103.66,969.1,Germany,525
CUST1669,2024-08-04,2025-04-11,Basic,6.99,52.41,388.8,US,176
CUST1670,2024-05-02,2025-06-20,Standard,10.99,142.45,504.7,UK,520
CUST1671,2025-02-19,2025-07-16,Premium,15.99,68.18,246.6,Germany,256
CUST1672,2024-01-18,2025-06-20,Premium,15.99,296.33,1239.1,UK,833
CUST1673,2023-10-22,2025-01-28,Premium,15.99,246.29,996.2,UK,825
CUST1674,2025-01-16,2025-02-12,Standard,10.99,10.67,43.9,UK,37
CUST1675,2025-04-10,2025-04-25,Standard,10.99,11.22,51.8,UK,38
CUST1676,2025-05-31,2025-06-25,Basic,6.99,6.73,56.4,UK,34
CUST1677,2024-03-24,2025-07-16,Basic,6.99,113.44,724.7,India,600
CUST1678,2024-04-18,2025-06-29,Standard,10.99,165.26,846.9,US,448
CUST1679,2024-05-30,2025-02-14,Standard,10.99,88.94,489.0,UK,264
CUST1680,2025-01-05,2025-07-13,Standard,10.99,63.63,366.6,UK,252
CUST1681,2024-09-16,2025-07-12,Standard,10.99,94.82,400.6,India,369
CUST1682,2024-04-26,2025-07-08,Basic,6.99,88.73,737.6,US,560
CUST1683,2024-07-04,2025-06-20,Standard,10.99,128.53,656.4,US,418
CUST1684,2023-07-26,2025-06-30,Basic,6.99,332.3556770798380,1369.6,France,759
CUST1685,2025-03-13,2025-03-22,Standard,10.99,10.61,38.7,US,48
CUST1686,2024-02-16,2025-07-01,Standard,10.99,174.82,1139.8,US,576
CUST1687,2024-09-06,2025-07-14,Standard,10.99,116.91,404.9,UK,450
CUST1688,2024-08-21,2025-06-27,Premium,15.99,147.9,648.2,US,610
CUST1689,2024-01-31,2025-03-02,Basic,6.99,97.37,874.6,US,507
CUST1690,2024-02-18,2025-06-17,Standard,10.99,189.82,668.0,Germany,544
CUST1691,2023-07-24,2024-10-10,Standard,10.99,167.61,759.3,US,546
CUST1692,2025-03-19,2025-04-06,Standard,10.99,10.76,42.9,US,47
CUST1693,2025-04-05,2025-07-01,Premium,15.99,30.17,112.4,UK,100
CUST1694,2024-01-26,2024-11-17,Standard,10.99,96.41,362.8,UK,324
CUST1695,2024-05-08,2024-08-11,Premium,15.99,46.37,181.8,US,159
CUST1696,2024-12-07,2024-12-28,Basic,6.99,6.54,39.3,India,39
CUST1697,2025-04-22,2025-05-20,Premium,15.99,16.33,85.5,US,57
CUST1698,2025-04-18,2025-06-27,Basic,6.99,13.91,129.7,Germany,60
CUST1699,2023-09-30,2025-06-24,Premium,15.99,360.35,1065.7,US,1281
CUST1700,2025-02-02,2025-06-29,Standard,10.99,39.85,227.1,UK,164
CUST1701,2024-11-02,2025-06-29,Standard,10.99,79.14,255.9,UK,329
CUST1702,2025-01-09,2025-01-28,Standard,10.99,11.57,39.5,US,55
CUST1703,2024-10-11,2025-07-11,Premium,15.99,151.38,412.1,UK,369
CUST1704,2025-04-29,2025-05-18,Basic,6.99,7.53,64.0,UK,20
CUST1705,2024-06-18,2024-11-28,Standard,10.99,57.47,316.1,France,260
CUST1706,2025-04-30,2025-05-27,Premium,15.99,17.36,49.0,UK,49
CUST1707,2023-12-04,2025-01-09,Standard,10.99,138.09,569.9,US,650
CUST1708,2025-01-04,2025-07-02,Basic,6.99,34.97,232.2,US,100
CUST1709,2024-06-03,2025-07-14,Standard,10.99,128.99,721.7,US,455
CUST1710,2023-10-09,2025-06-17,Standard,10.99,198.13,1146.0,US,720
CUST1711,2024-03-18,2025-07-02,Premium,15.99,227.38,824.6,US,840
CUST1712,2024-06-08,2025-07-04,Standard,10.99,131.46,825.1,US,494
CUST1713,2024-11-01,2025-07-08,Standard,10.99,83.7,354.3,Germany,288
CUST1714,2024-10-26,2025-01-20,Premium,15.99,29.91,150.4,France,112
CUST1715,2024-03-05,2025-07-09,Standard,10.99,159.26,875.2,UK,512
CUST1716,2023-07-22,2025-06-18,Basic,6.99,371.881389023003,1106.1,UK,805
CUST1717,2024-03-10,2025-03-17,Basic,6.99,75.63,704.4,France,288
CUST1718,2024-05-22,2025-06-17,Standard,10.99,149.62,851.4,US,637
CUST1719,2024-01-22,2025-06-27,Basic,6.99,110.56,817.5,US,629
CUST1720,2024-07-26,2025-04-05,Premium,15.99,138.47,477.2,US,560
CUST1721,2025-05-05,2025-05-11,Standard,10.99,11.85,63.1,UK,30
CUST1722,2024-05-19,2025-02-15,Basic,6.99,64.85,395.4,US,207
CUST1723,2023-08-16,2025-07-02,Standard,10.99,250.11,877.6,US,1144
CUST1724,2025-02-14,2025-03-15,Standard,10.99,9.9,48.6,UK,40
CUST1725,2024-02-19,2025-01-26,Premium,15.99,192.95,857.2,US,649
CUST1726,2025-01-27,2025-06-25,Premium,15.99,68.79,279.1,France,192
CUST1727,2024-06-06,2025-02-06,Standard,10.99,94.87,550.8,US,296
CUST1728,2025-04-10,2025-05-09,Standard,10.99,11.34,51.0,UK,37
CUST1729,2024-08-05,2025-07-11,Standard,10.99,117.14,459.8,US,374
CUST1730,2024-01-04,2025-07-03,Standard,10.99,213.39,947.9,Germany,738
CUST1731,2024-10-16,2024-11-11,Basic,6.99,6.7,58.4,France,20
CUST1732,2024-03-08,2025-04-16,Basic,6.99,92.01,491.4,Germany,442
CUST1733,2023-12-08,2025-06-30,Standard,10.99,192.09,763.4,UK,1026
CUST1734,2023-09-06,2025-01-30,Basic,6.99,128.86,601.3,Germany,629
CUST1735,2025-01-03,2025-06-22,Basic,6.99,32.44,264.0,Germany,125
CUST1736,2024-09-10,2025-06-23,Standard,10.99,93.47,554.4,UK,351
CUST1737,2025-03-02,2025-06-17,Basic,6.99,21.21,181.9,US,99
CUST1738,2023-07-23,2024-10-16,Standard,10.99,173.56,1063.6,US,750
CUST1739,2023-09-07,2024-10-25,Standard,10.99,146.28,479.6,Germany,715
CUST1740,2024-06-04,2025-06-26,Premium,15.99,181.6,894.1,UK,816
CUST1741,2023-11-05,2025-06-18,Standard,10.99,187.97,1241.9,US,703
CUST1742,2024-06-17,2025-06-26,Basic,6.99,88.19,453.2,India,264
CUST1743,2024-04-06,2024-12-26,Standard,10.99,96.45,513.6,France,408
CUST1744,2025-04-15,2025-04-24,Premium,15.99,16.98,44.5,India,61
CUST1745,2024-01-05,2025-04-02,Premium,15.99,237.94,943.7,India,975
CUST1746,2025-03-19,2025-04-09,Standard,10.99,11.88,61.4,UK,48
CUST1747,2023-11-16,2025-03-06,Standard,10.99,161.88,865.9,Germany,615
CUST1748,2023-12-17,2025-06-30,Premium,15.99,289.26,1233.2,US,918
CUST1749,2024-02-06,2025-07-01,Basic,6.99,118.29,656.2,France,578
CUST1750,2025-05-22,2025-06-21,Standard,10.99,25.657881362122500,56.1,US,36
CUST1751,2024-11-16,2025-04-16,Standard,10.99,57.97,194.2,India,165
CUST1752,2024-12-14,2025-04-14,Basic,6.99,28.11,235.1,Germany,160
CUST1753,2024-10-07,2025-06-26,Standard,10.99,84.7,462.0,France,304
CUST1754,2025-04-16,2025-04-22,Basic,6.99,6.65,62.3,UK,35
CUST1755,2023-08-31,2025-06-17,Standard,10.99,209.45,744.3,UK,1155
CUST1756,2024-05-25,2025-07-11,Premium,15.99,211.33,924.7,France,910
CUST1757,2024-11-15,2025-01-27,Basic,6.99,13.22,126.3,UK,64
CUST1758,2024-09-12,2025-01-19,Premium,15.99,59.46,281.7,France,172
CUST1759,2024-08-07,2025-02-08,Basic,6.99,43.23,233.4,UK,168
CUST1760,2024-04-22,2025-07-12,Standard,10.99,159.44,524.1,Germany,770
CUST1761,2024-06-21,2025-06-27,Basic,6.99,88.11,470.3,US,480
CUST1762,2023-09-12,2025-02-13,Premium,15.99,272.02,1098.8,Germany,969
CUST1763,2024-07-04,2025-07-01,Standard,10.99,142.27,646.7,Germany,528
CUST1764,2023-07-23,2025-06-28,Standard,10.99,274.83,1634.6,US,1012
CUST1765,2023-10-30,2025-03-12,Premium,15.99,271.57,901.3,UK,720
CUST1766,2025-01-22,2025-07-09,Standard,10.99,56.44,224.8,UK,200
CUST1767,2023-09-04,2025-02-04,Premium,15.99,261.16,1205.8,US,1190
CUST1768,2025-03-27,2025-04-25,Standard,10.99,12.05,65.7,US,37
CUST1769,2023-11-22,2025-07-15,Premium,15.99,305.35,1514.5,Germany,1360
CUST1770,2024-09-23,2025-07-08,Standard,10.99,93.03,585.0,US,450
CUST1771,2023-10-11,2025-01-22,Basic,6.99,103.64,788.7,US,540
CUST1772,2023-10-18,2025-02-13,Standard,10.99,160.25,951.2,US,848
CUST1773,2023-11-30,2025-01-22,Basic,6.99,99.57,789.0,UK,468
CUST1774,2023-12-11,2024-12-26,Standard,10.99,206.11147102734300,656.3,US,636
CUST1775,2024-11-15,2024-12-12,Standard,10.99,11.12,35.3,India,55
CUST1776,2025-04-21,2025-05-01,Standard,10.99,11.33,40.1,France,47
CUST1777,2024-09-07,2025-06-20,Basic,6.99,62.87,346.5,US,207
CUST1778,2025-02-15,2025-07-03,Basic,6.99,25.34,248.8,US,136
CUST1779,2024-02-16,2025-07-16,Standard,10.99,191.03,651.7,France,527
CUST1780,2024-10-17,2025-06-29,Premium,15.99,133.45,446.8,US,328
CUST1781,2023-08-04,2025-07-10,Standard,10.99,248.56,1010.5,UK,897
CUST1782,2024-03-25,2025-07-16,Standard,10.99,173.33,777.2,UK,480
CUST1783,2023-11-19,2024-09-12,Standard,10.99,93.51,464.7,US,333
CUST1784,2025-03-16,2025-07-16,Standard,10.99,41.51,187.8,India,196
CUST1785,2023-10-22,2025-07-16,Basic,6.99,136.85,770.1,Germany,546
CUST1786,2023-09-10,2025-06-23,Standard,10.99,224.88,813.1,UK,861
CUST1787,2024-07-11,2025-07-13,Basic,6.99,89.7,599.7,UK,456
CUST1788,2024-04-18,2025-07-13,Premium,15.99,255.58,812.0,France,975
CUST1789,2023-12-29,2025-06-18,Basic,6.99,116.05,745.9,France,578
CUST1790,2025-02-14,2025-06-29,Standard,10.99,44.74,148.0,Germany,172
CUST1791,2024-06-30,2025-03-22,Basic,6.99,58.39,495.0,Germany,280
CUST1792,2024-09-10,2024-09-15,Basic,6.99,6.63,55.8,UK,33
CUST1793,2025-03-06,2025-03-20,Standard,10.99,10.26,38.6,France,32
CUST1794,2024-10-02,2025-02-22,Basic,6.99,30.6,147.8,France,148
CUST1795,2025-04-30,2025-07-13,Basic,6.99,14.31,141.3,US,50
CUST1796,2025-05-29,2025-06-18,Standard,10.99,12.05,55.4,Germany,46
CUST1797,2025-03-14,2025-04-10,Basic,6.99,16.356217912617800,47.5,UK,33
CUST1798,2023-08-12,2025-06-29,Basic,6.99,160.02,1233.1,UK,726
CUST1799,2024-05-28,2025-01-20,Premium,15.99,105.72,484.6,UK,413
CUST1800,2023-08-10,2025-06-23,Standard,10.99,230.23,1284.8,UK,924
CUST1801,2024-08-18,2024-09-26,Premium,15.99,16.03,65.1,US,66
CUST1802,2024-11-10,2025-01-04,Premium,15.99,15.41,63.2,US,67
CUST1803,2024-06-27,2025-06-23,Standard,10.99,123.11,466.4,US,384
CUST1804,2024-08-13,2024-12-30,Basic,6.99,26.63,276.3,US,128
CUST1805,2025-04-04,2025-04-21,Standard,10.99,9.97,58.4,US,53
CUST1806,2024-03-25,2024-09-26,Premium,15.99,99.86,295.9,UK,246
CUST1807,2025-01-16,2025-07-12,Standard,10.99,54.86,312.9,Germany,190
CUST1808,2024-04-09,2024-07-30,Standard,10.99,30.29,206.1,US,126
CUST1809,2024-03-18,2025-07-10,Basic,6.99,97.97,1067.1,US,405
CUST1810,2025-03-02,2025-06-18,Premium,15.99,44.16,220.4,France,165
CUST1811,2025-05-05,2025-07-07,Standard,10.99,22.47,129.9,Germany,106
CUST1812,2023-12-18,2024-10-30,Premium,15.99,146.92,508.1,France,680
CUST1813,2024-07-30,2024-08-24,Basic,6.99,7.35,66.3,US,22
CUST1814,2025-05-07,2025-06-02,Basic,6.99,6.32,59.7,UK,32
CUST1815,2023-07-21,2024-12-18,Basic,6.99,174.90165562304400,712.8,Germany,391
CUST1816,2025-05-07,2025-06-21,Standard,10.99,11.85,38.0,UK,47
CUST1817,2024-02-16,2025-07-15,Basic,6.99,124.02,1204.0,US,357
CUST1818,2023-07-29,2025-06-21,Basic,6.99,147.04,1009.3,UK,897
CUST1819,2024-12-31,2025-07-13,Premium,15.99,102.1,440.1,France,366
CUST1820,2025-03-09,2025-07-14,Basic,6.99,27.92,140.5,UK,160
CUST1821,2025-03-24,2025-07-10,Premium,15.99,51.3,109.0,India,162
CUST1822,2024-11-16,2025-06-23,Standard,10.99,78.48,342.8,France,322
